point_id,NDVI,FCover,SAVI,NDWI,BSI,MNDWI
2994,0.45354816,0.4336402261764072,0.2506631247313493,-0.4550446,0.041647784,-0.4461109
9784,0.36816162,0.3116594654645065,0.20895752459504424,-0.4115254,0.090287305,-0.4390047
11717,0.4531315,0.4330450008139369,0.28454739768727494,-0.47110924,0.023702392,-0.44150832
10185,0.358457,0.297795694390611,0.2164874619546382,-0.39318323,0.0753514,-0.41627637
9596,0.22015387,0.1002198141807336,0.14735850391221078,-0.2679907,0.05509138,-0.2702494
16364,0.5214765,0.5306807129901491,0.29210525269111143,-0.5604887,0.018610664,-0.52519053
16711,0.50518435,0.5074061757263155,0.31055240189367517,-0.5165409,0.05331523,-0.5186362
9476,0.50518435,0.5074061757263155,0.31055240189367517,-0.5165409,0.05331523,-0.5186362
3763,0.50518435,0.5074061757263155,0.31055240189367517,-0.5165409,0.05331523,-0.5186362
19917,0.50518435,0.5074061757263155,0.31055240189367517,-0.5165409,0.05331523,-0.5186362
10506,0.33084396,0.25834849349866307,0.22108242285509255,-0.38210964,0.032064784,-0.34358695
8617,0.36531365,0.307590920008632,0.2159476462187717,-0.39381573,0.06817271,-0.40893784
16055,0.43193716,0.4027673616876853,0.2457795295315315,-0.45285523,-0.0112029165,-0.3776435
1042,0.8805653,1.0,0.5242446100990282,-0.8075069,-0.26167402,-0.67351997
19593,0.39176163,0.3453737758093188,0.2804266237942002,-0.44527873,-0.042270157,-0.30033004
788,0.39176163,0.3453737758093188,0.2804266237942002,-0.44527873,-0.042270157,-0.30033004
6276,0.39176163,0.3453737758093188,0.2804266237942002,-0.44527873,-0.042270157,-0.30033004
18733,0.32020846,0.24315494544338676,0.19623847117611043,-0.3607878,0.086564936,-0.39602423
9388,0.3740458,0.32006541548536904,0.22733760902944425,-0.4244407,0.088779,-0.45307302
16335,0.2771458,0.18163687091105493,0.18132611262172726,-0.30480716,0.044343773,-0.29275826
5993,0.7036711,0.7909587500606384,0.3300226711403471,-0.64648396,-0.09819385,-0.5506346
11702,0.6866049,0.7665784195678497,0.3315703921709655,-0.6477366,-0.109731875,-0.537047
8307,0.5665921,0.5951315705365209,0.3411254170384969,-0.5612366,0.013849511,-0.530086
5178,0.6589899,0.727128442280015,0.32729097727615786,-0.6456914,-0.1314031,-0.50197184
13196,0.72924334,0.8274904936535225,0.3592343851468188,-0.6996985,-0.15682796,-0.56226194
1959,0.3207747,0.2439638761469801,0.20680805657812346,-0.4070096,0.113496296,-0.44629186
12922,0.61538464,0.6648351662043038,0.34543179473514474,-0.60278744,-0.041381266,-0.5355965
18878,0.5718909,0.6027012765046212,0.33758869225161753,-0.5651373,-0.033797223,-0.4954602
